================================ Starting Log Protobuf =================================
Current Time: 2021-11-11 18:9:29
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
3.1930001, -0.1628613, 0.0862207, -9.8962212, 0.0179196, 0.0107917, 0.0235153, -2.3250012, 8.6999989, 49.0500031, 1.0992366, 1.0229008, -1.0076336, -3.1500001, -16.0500011, 51.9000015, 9.4102869, 42.3647270, -71.0676651, -16.0180016, 0.1330000, 3.4071646, 0.00, 11.00, -21.8755894, 11.3798161, -0.1445347, 1027.3690186, -0.0178227, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.2939999, -0.2969824, -0.0095801, -9.8962212, 0.0172534, -0.0079939, -0.0125904, -2.1750011, 9.2999992, 47.4000015, 1.0610687, 2.0992367, 1.0610687, -3.0000000, -15.4500008, 50.2500038, 9.4102869, 42.3647194, -71.0676727, -14.3960009, 0.1210000, 3.4071646, 0.00, 11.00, -24.0297680, 11.4958439, -0.7459257, 1027.3670654, -0.0336651, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.3950000, -0.3832031, 0.0095801, -9.8387403, -0.0167205, -0.0353063, 0.0143224, -1.2750013, 8.5499992, 48.1500015, -0.8854962, 3.6641221, -0.4809160, -2.1000001, -16.2000008, 51.0000038, 9.4136667, 42.3647156, -71.0676804, -14.2570009, 0.0580000, 3.4071646, 0.00, 10.00, -24.3014050, 10.7467012, -0.6709229, 1027.3674316, -0.0306947, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.4960001, -0.2586621, 0.0287402, -9.9058008, -0.0135230, 0.0117243, -0.0185858, -1.2750013, 8.5499992, 47.7000046, -0.7022901, 0.9694657, 1.4045801, -2.1000001, -16.2000008, 50.5500031, 9.4136667, 42.3647156, -71.0676880, -14.2620010, 0.0310000, 3.4071646, 0.00, 10.00, -24.1611462, 10.3377953, -1.1223075, 1027.3681641, -0.0247538, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.5969999, -0.3065625, -0.0239502, -9.8962212, 0.0384372, -0.0198515, -0.0458982, -0.6750011, 8.9999990, 48.0000000, 2.2748091, 2.7786260, 2.9694657, -1.5000000, -15.7500010, 50.8500023, 9.4187403, 42.3647079, -71.0676956, -14.0970011, 0.0490000, 3.4071646, 0.00, 10.00, -25.2945309, 9.0188599, -1.3181359, 1027.3687744, -0.0198030, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.6980000, -0.3161426, 0.0239502, -9.8531103, 0.0095260, 0.0077274, 0.0184525, -1.1250012, 8.9999990, 46.5000000, 0.6183206, 1.1984733, -0.7175573, -1.9500000, -15.7500010, 49.3500023, 9.4187403, 42.3647041, -71.0676956, -13.9820004, 0.0620000, 3.4071646, 0.00, 10.00, -25.2945309, 9.0188599, -1.3181359, 1027.3669434, -0.0346553, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.7990000, -0.2730322, -0.1484912, -9.7764702, 0.0293775, -0.0001332, -0.0393698, -2.9250014, 9.2999992, 47.4000015, 1.7557251, 1.6488550, 2.5954199, -3.7500002, -15.4500008, 50.2500038, 9.4088812, 42.3647041, -71.0676956, -13.5410004, 0.0450000, 3.4071646, 0.00, 10.00, -25.9126949, 9.2799883, -1.5736930, 1027.3657227, -0.0445568, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.9000001, -0.4167334, -0.0958008, -9.8914309, 0.0188522, 0.0007994, -0.0116577, -1.8750012, 9.4499998, 48.0000000, 1.1526718, 1.5954199, 1.0076336, -2.7000000, -15.3000002, 50.8500023, 9.4088812, 42.3647041, -71.0676956, -13.2730007, 0.1060000, 3.4071646, 0.00, 10.00, -25.9126949, 9.2799883, -1.5736930, 1027.3642578, -0.0564386, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.0009999, -0.4215234, -0.0766406, -9.7237797, 0.0105919, -0.0131899, -0.0055291, -1.7250013, 7.3499985, 47.7000046, 0.6793893, 2.3969467, 0.6564885, -2.5500002, -17.4000015, 50.5500031, 9.4100075, 42.3647041, -71.0677032, -13.0430002, 0.0570000, 3.4071646, 0.00, 10.00, -25.9407463, 9.3617697, -1.4834158, 1027.3643799, -0.0554485, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.1020002, -0.3400928, -0.0095801, -9.9824419, -0.0124571, -0.0127902, 0.0256470, -1.5750012, 8.6999989, 48.7500000, -0.6412213, 2.3740458, -1.1297710, -2.4000001, -16.0500011, 51.6000023, 9.4100075, 42.3647041, -71.0677032, -13.3790007, 0.0220000, 3.4071646, 0.00, 10.00, -25.9126949, 9.2799883, -1.5736930, 1027.3651123, -0.0495076, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.2030001, -0.2826123, -0.0862207, -9.7716799, 0.0047297, -0.0029311, -0.0075276, -0.5250012, 9.5999994, 48.9000015, 0.3435115, 1.8091604, 0.7709923, -1.3500000, -15.1500006, 51.7500038, 9.4074755, 42.3647041, -71.0677032, -13.8880005, 0.0250000, 3.4071646, 0.00, 10.00, -25.2945309, 9.0188599, -1.3181359, 1027.3648682, -0.0514879, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.3039999, -0.2155517, -0.1053809, -9.9393311, -0.0229824, 0.0239816, -0.0293775, -1.1250012, 9.4499998, 46.8000031, -1.2442749, 0.2671756, 2.0229008, -1.9500000, -15.3000002, 49.6500015, 9.4074755, 42.3647041, -71.0677032, -14.6480007, 0.0610000, 3.4071646, 0.00, 10.00, -25.1773701, 8.6772861, -0.9723020, 1027.3620605, -0.0742613, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.4050002, -0.3209326, -0.0095801, -9.8147898, -0.0187190, -0.0103920, -0.0055291, -0.9750012, 9.5999994, 48.1500015, -1.0000000, 2.2366412, 0.6564885, -1.8000001, -15.1500006, 51.0000038, 9.4015636, 42.3647003, -71.0677109, -15.3660011, 0.0060000, 3.4071646, 0.00, 10.00, -24.6905842, 7.2581086, -1.0931273, 1027.3614502, -0.0792121, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.5060000, -0.3927832, -0.1341211, -9.8579006, 0.0296440, 0.0258469, -0.0197848, -1.2750013, 8.5499992, 48.4500046, 1.7709924, 0.1603053, 1.4732825, -2.1000001, -16.2000008, 51.3000031, 9.4015636, 42.3647003, -71.0677185, -16.6700001, 0.0830000, 3.4071646, 0.00, 10.00, -23.4311600, 6.6685162, -1.3792323, 1027.3566895, -0.1178280, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.6069999, -0.2874023, -0.1868115, -9.8531103, 0.0065949, -0.0041302, 0.0023315, -2.1750011, 10.0499992, 47.7000046, 0.4503817, 1.8778626, 0.2061069, -3.0000000, -14.7000008, 50.5500031, 9.4060698, 42.3646965, -71.0677261, -17.1070004, 0.0270000, 3.4071646, 0.00, 10.00, -23.0565777, 5.5764637, -1.1389496, 1027.3572998, -0.1128772, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.7080002, -0.3161426, -0.0622705, -9.8435307, 0.0179196, 0.0007994, 0.0008660, -3.0750012, 9.4499998, 48.7500000, 1.0992366, 1.5954199, 0.2900763, -3.9000001, -15.3000002, 51.6000023, 9.4060698, 42.3646965, -71.0677338, -17.3930016, 0.0230000, 3.4071646, 0.00, 10.00, -23.4453754, 5.1688952, -1.4097807, 1027.3599854, -0.0910939, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.8090000, -0.3640430, -0.0143701, -9.8195801, 0.0176531, -0.0119908, -0.0124571, -2.1750011, 7.7999992, 47.7000046, 1.0839695, 2.3282442, 1.0534351, -3.0000000, -16.9500008, 50.5500031, 9.4060698, 42.3646927, -71.0677338, -17.4700012, 0.0040000, 3.4071646, 0.00, 10.00, -23.3282146, 4.8273220, -1.0639470, 1027.3599854, -0.0910939, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
