================================ Starting Log =================================
Current Time: 2021-5-17 2:26:20.800
Time (ms), Scaled. Acc x (mg), Scaled. Acc y (mg), Scaled. Acc z (mg), Gyr (DPS) x, Gyr (DPS) y, Gyr (DPS) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, Pressure (hPa), Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux ModeN, E, D, u, v, w, q1, q2, q3, q4, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg), 
67544,  00001.95, -00051.27,  00986.82,  00000.19,  00003.58, -00000.72, -00040.65, -00042.45,  00005.10,  00021.37, 423061559, -711633050, 16596, 45, 16538299, 2.77, 9, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
67579,  00002.44, -00049.32,  01020.51,  00002.33,  00001.03,  00002.21, -00040.20, -00040.65,  00004.35,  00021.22, 423061555, -711633050, 16552, 71, 16538299, 2.77, 9, stuff, 0.00, 90.00, 93.60, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 93.60, 90.00
67619,  00004.88, -00062.01,  01025.39, -00001.40,  00001.06,  00001.27, -00039.60, -00040.05,  00005.25,  00021.18, 423061555, -711633050, 16552, 71, 16538299, 2.77, 9, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
67666,  00009.28, -00068.85,  01031.74, -00002.89,  00005.27,  00004.27, -00039.15, -00040.80,  00003.00,  00021.03, 423061556, -711633050, 16563, 39, 16538299, 2.77, 9, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
67699,  00012.21, -00041.50,  01005.86,  00000.56,  00005.92,  00004.12, -00039.75, -00040.20,  00005.10,  00021.37, 423061556, -711633050, 16563, 39, 16538299, 2.77, 9, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
67739, -00007.81, -00051.76,  01021.48, -00002.33,  00002.76,  00001.25, -00040.65, -00040.20,  00004.35,  00021.13, 423061554, -711633051, 16539, 61, 16538299, 2.77, 9, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
67779, -00002.93, -00032.23,  001000.00, -00000.76,  00003.05, -00000.19, -00041.25, -00040.50,  00005.55,  00021.03, 423061554, -711633051, 16539, 61, 16538299, 2.77, 9, stuff, 0.00, 90.00, 93.60, 89.10, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 93.60, 89.10
67819, -00028.81, -00088.87,  01028.32, -00001.80,  00002.16,  00004.79, -00040.95, -00040.20,  00004.35,  00021.37, 423061554, -711633051, 16539, 61, 16538299, 2.77, 9, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
67865, -00012.21, -00048.83,  00993.16, -00003.73,  00000.75,  00004.02, -00040.95, -00040.95,  00005.10,  00021.46, 423061554, -711633053, 16511, 27, 16538299, 2.77, 9, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
67899, -00028.32, -00054.69,  01046.39, -00008.88,  00000.97,  00002.77, -00042.00, -00040.50,  00005.55,  00021.18, 423061554, -711633053, 16511, 27, 16538299, 2.77, 9, stuff, 0.00, 90.00, 94.50, 90.00, 0, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 94.50, 90.00
