================================ Starting Log Protobuf =================================
Current Time: 2021-11-11 18:6:31
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
3.2030001, -0.1341211, -0.2921924, -10.1069832, -0.2878461, -0.1890551, 0.2635980, -1.5750012, 9.4499998, 48.0000000, -16.4198475, 12.4732828, -14.7633591, -2.4000001, -15.3000002, 50.8500023, 9.5358982, 42.3646889, -71.0677032, -9.4500008, 0.0310000, 4.2857685, 0.00, 9.00, -24.8671665, 40.1359329, -6.8736181, 1027.3612061, -0.0178229, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.3039999, 2.3279591, -0.1053809, -5.6474566, 0.1223729, 0.4400628, -0.0610865, -2.9250014, 7.7999992, 47.4000015, 7.0839696, -23.5725193, 3.8396947, -3.7500002, -16.9500008, 50.2500038, 9.5358982, 42.3646851, -71.0677109, -10.4700003, 0.0410000, 4.2857685, 0.00, 9.00, -24.8813877, 38.6363106, -6.9041729, 1027.3615723, -0.0148524, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.4050000, -0.8334668, -1.0538086, -10.9787703, 0.3182228, -0.1502848, 0.4575827, -4.5750012, 8.0999985, 46.9500046, 18.3053436, 10.2519083, -25.8778629, -5.4000001, -16.6500015, 49.8000031, 9.5395565, 42.3646812, -71.0677109, -10.3200006, 0.0330000, 4.2857685, 0.00, 9.00, -24.7642269, 38.2947388, -6.5583405, 1027.3620605, -0.0108917, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.5060000, 0.5556445, 0.2490820, -11.1847420, -0.2985046, -0.7514242, -0.3046332, -3.3750014, 8.5499992, 47.7000046, -17.0305347, 44.6946564, 17.7938938, -4.2000003, -16.2000008, 50.5500031, 9.5395565, 42.3646812, -71.0677185, -10.4920006, 0.0450000, 4.2857685, 0.00, 9.00, -24.6239719, 37.8858337, -7.0097260, 1027.3623047, -0.0089114, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.6070001, -0.3353028, 0.2778223, -9.6040287, -0.0848017, -0.1989142, 0.0808047, -1.8750012, 8.6999989, 47.2500000, -4.7862597, 13.0381680, -4.2900763, -2.7000000, -16.0500011, 50.1000023, 9.5429363, 42.3646812, -71.0677261, -10.4220009, 0.0220000, 4.2857685, 0.00, 9.00, -24.9847202, 37.3964844, -7.3708367, 1027.3627930, -0.0049508, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.7079999, -0.1293311, 0.0047900, -10.0447121, 0.0919962, -0.0423675, 0.0067282, -0.6750011, 8.9999990, 46.8000031, 5.3435116, 4.0687022, -0.0458015, -1.5000000, -15.7500010, 49.6500015, 9.5429363, 42.3646774, -71.0677338, -10.6770000, 0.1050000, 4.2857685, 0.00, 9.00, -24.6381969, 36.3862114, -7.0402813, 1027.3640137, 0.0049508, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.8090000, -0.0431104, -0.2874023, -9.7620993, 0.0392366, 0.0074609, 0.1069181, -0.6750011, 10.1999998, 48.7500000, 2.3206108, 1.2137405, -5.7862597, -1.5000000, -14.5500002, 51.6000023, 9.5451889, 42.3646774, -71.0677338, -10.4780006, 0.0350000, 4.2857685, 0.00, 9.00, -24.6381969, 36.3862114, -7.0402813, 1027.3642578, 0.0069311, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.9100001, -0.2347119, -0.0910107, -9.9153805, -0.0127236, 0.0150551, -0.0213836, 0.0749989, 8.9999990, 47.2500000, -0.6564885, 0.7786260, 1.5648855, -0.7500000, -15.7500010, 50.1000023, 9.5451889, 42.3646774, -71.0677338, -10.2080002, 0.0670000, 4.2857685, 0.00, 9.00, -25.2844105, 36.7291260, -7.2055578, 1027.3649902, 0.0128721, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.0110002, -0.2538721, -0.1868115, -9.9249611, -0.0123239, -0.0298438, -0.0337741, -0.3750012, 7.9499989, 46.5000000, -0.6335878, 3.3511450, 2.2748091, -1.2000000, -16.8000011, 49.3500023, 9.5387096, 42.3646736, -71.0677338, -9.5460005, 0.0350000, 4.2857685, 0.00, 9.00, -26.2864170, 36.5682411, -7.0250044, 1027.3642578, 0.0069311, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.1120000, -0.2921924, -0.1149609, -9.8100004, 0.0095260, 0.0454319, -0.0328415, -0.0750012, 9.5999994, 46.9500046, 0.6183206, -0.9618320, 2.2213740, -0.9000000, -15.1500006, 49.8000031, 9.5387096, 42.3646736, -71.0677338, -9.3670006, 0.0270000, 4.2857685, 0.00, 9.00, -26.2864170, 36.5682411, -7.0250044, 1027.3660889, 0.0217835, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
