================================ Starting Log Protobuf =================================
Current Time: 0-0-0 0:0:0
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
2.8829999, 0.0335303, 0.1389111, -9.7956295, 0.0340406, 0.0109250, 0.0129900, -14.7000027, -3.0000019, 41.9250031, 2.0229008, 1.0152671, -0.4045801, -29.2500019, -22.8000011, 51.6000023, 22.1617870, 42.3692436, -71.0675888, 17.3640003, 8.7010002, 0.0000000, 0.00, 3.00, 0.0000000, 0.0000000, 0.0000000, 1017.9089966, -0.0024984, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
2.9840000, -0.0335303, 0.1580713, -9.7477293, -0.0120574, -0.0286447, -0.0308430, -14.8500023, -3.1500015, 41.6250000, -0.6183206, 3.2824428, 2.1068702, -29.4000015, -22.9500008, 51.3000031, 22.1781254, 42.3692055, -71.0676270, 12.8890009, 5.8120003, 0.0000000, 0.00, 3.00, 0.0000000, -6.4821095, 2.6005373, 1017.9109497, 0.0134913, 0, 0, 0, 0, 0, 0, -0.0518579, 0.0009314, -0.0729382, 0.9959868, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.0850000, 0.0958008, 0.1963916, -9.7860498, -0.0065949, -0.0038637, 0.0113913, -14.7000027, -1.9500008, 40.7249985, -0.3053435, 1.8625954, -0.3129771, -29.2500019, -21.7500000, 50.4000015, 22.1781254, 42.3691292, -71.0676575, 12.4300003, 1.0570000, 0.0000000, 0.00, 3.00, 0.0000000, -13.2634792, 5.9384542, 1017.9093628, 0.0004997, 0, 0, 0, 0, 0, 0, -0.0494585, 0.0060116, -0.0644049, 0.9966793, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.1860001, -0.0287402, 0.2251318, -9.8435307, -0.0011325, 0.0235819, 0.0144556, -15.4500027, -2.7000008, 42.2249985, 0.0076336, 0.2900763, -0.4885496, -30.0000019, -22.5000000, 51.9000015, 22.1854439, 42.3691025, -71.0676651, 14.4030008, 3.0500002, 0.0000000, 0.00, 3.00, 0.0000000, -14.5109901, 7.0815296, 1017.9103394, 0.0084945, 0, 0, 0, 0, 0, 0, -0.0528951, 0.0024337, -0.0701354, 0.9961311, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.2869999, 0.1005908, 0.1149609, -9.9105911, 0.0303101, 0.0150551, 0.0083269, -14.4000015, -0.6000023, 42.6750031, 1.8091604, 0.7786260, -0.1374046, -28.9500008, -20.4000015, 52.3500023, 22.1854439, 42.3645515, -71.0686569, -129.9650116, 4.5860004, 0.0000000, 0.00, 4.00, 0.0000000, -417.1069336, 331.7255859, 1017.9103394, 0.0084945, 0, 0, 0, 0, 0, 0, -0.0441685, 0.0044601, -0.0591606, 0.9972609, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.4349999, 0.0814307, 0.1868115, -9.8483200, 0.0328415, 0.0097259, 0.0355061, -15.3000011, -1.6500015, 42.8250046, 1.9541985, 1.0839695, -1.6946565, -29.8500004, -21.4500008, 52.5000038, 22.1936169, 42.3661423, -71.0687103, 8.2040005, 4.2090001, 0.0000000, 0.00, 4.00, 0.0000000, -265.9494934, 169.9034882, 1017.9113159, 0.0164894, 0, 0, 0, 0, 0, 0, -0.0492138, 0.0053751, -0.0647089, 0.9966755, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.5360000, 0.0095801, 0.2395020, -9.8674803, -0.0129900, -0.0149219, 0.0053959, -15.4500027, -2.2500019, 41.4749985, -0.6717557, 2.4961832, 0.0305344, -30.0000019, -22.0500011, 51.1500015, 22.1936169, 42.3662262, -71.0686646, 3.3150001, 3.7770002, 3.4254584, 0.00, 4.00, 0.0000000, -259.9856262, 168.0240784, 1017.9100952, 0.0064958, 0, 0, 0, 0, 0, 0, -0.0518515, 0.0040476, -0.0684834, 0.9962956, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.6370001, 0.0239502, 0.1341211, -9.8291607, 0.0051294, 0.0071945, 0.0145888, -14.4000015, -2.4000015, 41.6250000, 0.3664122, 1.2290076, -0.4961832, -28.9500008, -22.2000008, 51.3000031, 22.1998081, 42.3662643, -71.0686417, -0.5730000, 3.5860002, 3.3173742, 0.00, 4.00, 0.0000000, -257.8623047, 167.3171387, 1017.9108887, 0.0129916, 0, 0, 0, 0, 0, 0, -0.0490986, 0.0022799, -0.0661089, 0.9966010, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.7379999, 0.0383203, 0.3209326, -9.8004198, -0.0223162, 0.0026646, -0.0460314, -15.3000011, -3.6000023, 42.5250015, -1.2061069, 1.4885496, 2.9770992, -29.8500004, -23.4000015, 52.2000008, 22.1998081, 42.3662834, -71.0686264, -4.0610003, 3.0510001, 3.3145647, 0.00, 4.00, 0.0000000, -256.9204407, 168.3699341, 1017.9097900, 0.0039974, 0, 0, 0, 0, 0, 0, -0.0586908, 0.0040839, -0.0740394, 0.9955183, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.8390000, -0.1676514, 0.2682422, -9.9201708, 0.0015322, -0.0247810, 0.0076608, -15.4500027, -1.5000019, 41.4749985, 0.1603053, 3.0610688, -0.0992366, -30.0000019, -21.3000011, 51.1500015, 22.2051601, 42.3662949, -71.0686188, -5.4520001, 2.5170002, 3.2981350, 0.00, 4.00, 0.0000000, -256.6804504, 167.9185791, 1017.9104004, 0.0089942, 0, 0, 0, 0, 0, 0, -0.0504145, -0.0019056, -0.0671081, 0.9964694, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.9400001, 0.0910107, 0.2347119, -9.7668896, -0.0089931, 0.0198515, -0.0032642, -14.4000015, -1.6500015, 41.3250046, -0.4427481, 0.5038168, 0.5267175, -28.9500008, -21.4500008, 51.0000038, 22.2051601, 42.3663254, -71.0686035, -6.4230003, 2.1430001, 3.2953722, 0.00, 4.00, 0.0000000, -254.2604828, 166.4448700, 1017.9107666, 0.0119923, 0, 0, 0, 0, 0, 0, -0.0502499, 0.0051224, -0.0625085, 0.9967655, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.0409999, 0.0574805, 0.1963916, -9.7956295, -0.0361723, -0.0294441, -0.0569564, -15.0000019, -3.0000019, 42.2249985, -2.0000000, 3.3282442, 3.6030533, -29.5500011, -22.8000011, 51.9000015, 22.2037544, 42.3663368, -71.0685883, -8.1770000, 1.2840000, 3.2953722, 0.00, 4.00, 0.0000000, -252.8754883, 167.2572937, 1017.9106445, 0.0109929, 0, 0, 0, 0, 0, 0, -0.0531868, 0.0040595, -0.0725385, 0.9959382, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.1420002, 0.0047900, 0.2299219, -9.9249611, -0.0032642, 0.0094594, -0.0303101, -14.8500023, -1.6500015, 42.0750046, -0.1145038, 1.0992366, 2.0763359, -29.4000015, -21.4500008, 51.7500038, 22.2037544, 42.3663292, -71.0685806, -9.7980003, 0.8650001, 3.2953722, 0.00, 4.00, 0.0000000, -254.1769714, 169.0768738, 1017.9102173, 0.0074952, 0, 0, 0, 0, 0, 0, -0.0501230, 0.0024906, -0.0659406, 0.9965608, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.2430000, 0.0526904, 0.3065625, -9.8100004, 0.0167205, -0.0218499, 0.0217833, -13.5000019, -1.5000019, 43.4250031, 1.0305344, 2.8931298, -0.9083970, -28.0500011, -21.3000011, 53.1000023, 22.2076931, 42.3663101, -71.0685806, -11.3520002, 0.1670000, 3.2953722, 0.00, 4.00, 0.0000000, -255.5431671, 170.4603271, 1017.9107056, 0.0114926, 0, 0, 0, 0, 0, 0, -0.0535942, 0.0004054, -0.0572622, 0.9969195, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
