================================ Starting Log Protobuf =================================
Current Time: 0-0-0 0:0:0
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
3.8850000, 0.1868115, -0.0526904, -9.8531103, 0.0039303, 0.0127902, -0.0099257, 11.9999990, -25.3500023, -10.5750008, 0.2977099, 0.9083970, 0.9083970, -2.5500002, -45.1500015, -0.9000000, 6.0648437, 42.3646469, -71.0678635, -42.6340027, 0.1010000, 4.8774314, 0.00, 9.00, 0.0000000, 2.3557017, 0.7833204, 1020.1323242, 0.0458704, 0, 0, 0, 0, 0, 0, -0.0803342, -0.0202442, -0.0707089, 0.9940507, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
3.9860001, 0.1341211, -0.1245410, -9.8579006, -0.0197848, -0.0246478, -0.0121907, 11.5499992, -26.4000015, -11.6250010, -1.0610687, 3.0534351, 1.0381680, -3.0000000, -46.2000008, -1.9500000, 6.0648437, 42.3646469, -71.0678635, -42.4770012, 0.0860000, 4.8774314, 0.00, 9.00, 0.0000000, 2.3557017, 0.7833204, 1020.1323242, 0.0458704, 0, 0, 0, 0, 0, 0, -0.0806409, -0.0213544, -0.0784184, 0.9934241, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.0869999, 0.1772315, -0.1484912, -9.8626909, 0.0160544, -0.0078606, 0.0332412, 10.7999992, -25.3500023, -12.3750010, 0.9923664, 2.0916030, -1.5648855, -3.7500002, -45.1500015, -2.7000000, 6.0648437, 42.3646469, -71.0678635, -42.6470032, 0.0970000, 4.8774314, 0.00, 8.00, 0.0000000, 2.3557017, 0.7833204, 1020.1335449, 0.0558422, 0, 0, 0, 0, 0, 0, -0.0751009, -0.0170679, -0.0736203, 0.9943081, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.1880002, 0.1628613, -0.0479004, -9.8818502, 0.0069946, 0.0131899, 0.0149885, 10.3499985, -26.4000015, -13.2750015, 0.4732825, 0.8854962, -0.5190840, -4.2000003, -46.2000008, -3.6000001, 6.0747023, 42.3646469, -71.0678635, -42.5180016, 0.1120000, 4.8774314, 0.00, 9.00, 0.0000000, 2.3557017, 0.7833204, 1020.1347046, 0.0653155, 0, 0, 0, 0, 0, 0, -0.0813576, -0.0156312, -0.0807231, 0.9932877, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.2890000, 0.1149609, -0.0910107, -9.8674803, 0.0172534, 0.0189188, -0.0165873, 12.7499990, -24.9000015, -11.3250008, 1.0610687, 0.5572519, 1.2900764, -1.8000001, -44.7000008, -1.6500001, 6.0747023, 42.3646431, -71.0678635, -42.3490028, 0.0340000, 4.8774314, 0.00, 9.00, 0.0000000, 2.3557017, 0.7833204, 1020.1342773, 0.0618253, 0, 0, 0, 0, 0, 0, -0.0767849, -0.0242417, -0.0676286, 0.9944561, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.3899999, 0.0000000, -0.1820215, -9.8674803, 0.0047297, 0.0062619, -0.0152550, 12.1499996, -25.5000038, -11.4750013, 0.3435115, 1.2824427, 1.2137405, -2.4000001, -45.3000031, -1.8000001, 6.0735760, 42.3646469, -71.0678558, -41.6730003, 0.1010000, 4.8774314, 0.00, 9.00, 0.0000000, 2.8635151, 0.9791506, 1020.1342163, 0.0613267, 0, 0, 0, 0, 0, 0, -0.0751154, -0.0277123, -0.0749032, 0.9939714, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.4910002, 0.1149609, -0.1197510, -9.8291607, 0.0111248, 0.0359724, 0.0057956, 11.2499990, -26.1000023, -12.0750008, 0.7099237, -0.4198473, 0.0076336, -3.3000002, -45.9000015, -2.4000001, 6.0735760, 42.3646469, -71.0678558, -40.9440002, 0.1010000, 4.8774314, 0.00, 9.00, 0.0000000, 3.1246467, 0.7235948, 1020.1334229, 0.0548450, 0, 0, 0, 0, 0, 0, -0.0786322, -0.0202753, -0.0782040, 0.9936247, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.5920000, 0.2395020, -0.0287402, -9.9441214, 0.0065949, 0.0181194, 0.0248476, 10.9499989, -24.7500038, -11.9250011, 0.4503817, 0.6030535, -1.0839695, -3.6000001, -44.5500031, -2.2500000, 6.0797758, 42.3646469, -71.0678482, -40.1970024, 0.0540000, 4.8774314, 0.00, 9.00, 0.0000000, 3.7946839, 0.9194250, 1020.1341553, 0.0608281, 0, 0, 0, 0, 0, 0, -0.0779353, -0.0145523, -0.0692083, 0.9944469, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.6929998, 0.1916016, -0.0143701, -9.8579006, 0.0183193, -0.0041302, 0.0427006, 11.3999996, -25.5000038, -12.2250013, 1.1221374, 1.8778626, -2.1068702, -3.1500001, -45.3000031, -2.5500002, 6.0797758, 42.3646469, -71.0678406, -39.3870010, 0.0790000, 4.8774314, 0.00, 9.00, 0.0000000, 5.1162934, 1.4763637, 1020.1334229, 0.0548450, 0, 0, 0, 0, 0, 0, -0.0808355, -0.0178951, -0.0694196, 0.9941460, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.7940001, 0.0958008, -0.1197510, -9.8100004, -0.0071279, -0.0067948, -0.0045965, 11.5499992, -26.4000015, -10.5750008, -0.3358779, 2.0305343, 0.6030535, -3.0000000, -46.2000008, -0.9000000, 6.0780816, 42.3646469, -71.0678406, -38.4880028, 0.0650000, 4.8774314, 0.00, 9.00, 0.0000000, 5.3774247, 1.2208078, 1020.1331787, 0.0528507, 0, 0, 0, 0, 0, 0, -0.0812875, -0.0234145, -0.0783643, 0.9933293, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
