================================ Starting Log =================================
Current Time: 2015-10-18 0:0:1.400
Time (ms), Scaled. Acc x (mg), Scaled. Acc y (mg), Scaled. Acc z (mg), Gyr (DPS) x, Gyr (DPS) y, Gyr (DPS) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, Pressure (hPa), Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux ModeN, E, D, u, v, w, q1, q2, q3, q4, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg), 
1480,  00000.00,  00013.67,  01010.25,  00000.08,  00001.07,  00000.48,  00001.35, -00013.20,  00088.20,  00023.96, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1526, -00010.25,  00027.83,  01001.95, -00000.47,  00003.31,  00001.73,  00000.00, -00013.05,  00088.05,  00023.81, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1560, -00012.21,  00018.07,  01017.09,  00001.31, -00000.62, -00000.91,  00001.20, -00012.30,  00089.10,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1600, -00010.74,  00029.30,  01008.30, -00001.27,  00001.50,  00000.61,  00000.30, -00013.05,  00087.60,  00024.15, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1645, -00002.44,  00022.95,  01012.21, -00000.55,  00002.26,  00000.30,  00001.20, -00013.05,  00089.85,  00024.00, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1680, -00001.46,  00025.39,  01001.95,  00001.92,  00003.98, -00000.52,  00000.90, -00013.20,  00088.95,  00024.34, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1726, -00012.21,  00024.90,  01005.86,  00000.37,  00001.92,  00004.38,  00000.75, -00013.05,  00088.80,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1760, -00008.30,  00022.46,  01009.77,  00000.09,  00002.63, -00002.56,  00000.30, -00012.75,  00088.35,  00024.15, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1800, -00000.98,  00025.88,  01009.77, -00001.41,  00001.92,  00000.13,  00001.95, -00013.05,  00088.80,  00024.29, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
1846, -00018.07,  00025.39,  01012.21, -00001.14,  00003.12,  00002.05,  00000.75, -00013.05,  00088.80,  00024.15, 0, 0, 0, 0, 0, 99.99, 0, stuff, 180.00, 180.00, 180.00, 180.00, 1, 2, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 10.00, 0.00, 90.00, 90.00, 90.00
