================================ Starting Log Version 1 =================================
Current Time: 2021-11-15 21:33:29
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, VN_GPS, VE_GPS, VD_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
27.4090004, 0.2730322, 0.5269043, -19.6679001, -1.8036178, 0.1853247, 0.3186225, 12.8250036, -24.1500015, 43.7249985, -103.2671738, -8.9770994, -17.9160309, -5.5500002, -39.3000031, 46.6500015, 5.5666523, 42.3643379, -71.0706329, -24.3480015, 4.3920002, 4.1105409, 0.00, 10.00, 0.4538101, -19.8185883, -5.2709866, -2.5610001, -3.5680001, 0.3740000, 1005.4358521, 0.0768939, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
27.5100002, -0.9867480, 3.3194971, -6.1120901, 0.4851616, 0.3890352, 0.5068783, 11.0250034, -27.2999992, 41.6250000, 27.8702297, -20.6488552, -28.7022896, -7.3500004, -42.4500008, 44.5500031, 5.5666523, 42.3643379, -71.0706406, -24.4310017, 4.7230000, 4.1176991, 0.00, 10.00, 0.1771816, -20.5532608, -5.9029341, -2.6220002, -3.9280002, 0.5180000, 1005.4034424, -0.1917289, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
27.6110001, 0.7759864, -3.0320950, -4.7373486, -0.4046899, 0.4268729, 0.1214403, 8.6250038, -25.0499992, 42.3750000, -23.1145039, -22.8167934, -6.6183205, -9.7500000, -40.2000008, 45.3000031, 5.5666523, 42.3643379, -71.0706406, -24.4310017, 4.7230000, 4.1176991, 0.00, 10.00, 0.1771816, -20.5532608, -5.9029341, -2.6220002, -3.9280002, 0.5180000, 1005.4034424, -0.1917289, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
27.7119999, -0.8095166, 0.5939649, -17.4740620, 0.2075077, -1.8904182, -0.6378446, 7.5750036, -24.1500015, 40.7249985, 11.9618320, 109.9542007, 36.8854980, -10.8000002, -39.3000031, 43.6500015, 5.5666523, 42.3643341, -71.0706406, -24.3140011, 4.2410002, 4.1188540, 0.00, 10.00, 0.1771816, -20.5532608, -5.9029341, -2.4220002, -3.4810002, -0.2570000, 1005.4354858, 0.0738586, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
27.8129997, -0.4742139, 1.2070899, -16.0897408, -0.1884556, 0.9969693, 0.4359992, 14.0250034, -23.8499985, 39.0749969, -10.7251911, -55.4809151, -24.6412220, -4.3500004, -39.0000000, 42.0000000, 5.5719962, 42.3643303, -71.0706482, -24.4200020, 4.4140000, 4.0656471, 0.00, 10.00, -0.0383941, -21.4659538, -6.0084963, -2.8030002, -3.4100001, 0.2220000, 1005.4360962, 0.0789175, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
27.9139996, -2.2848487, -2.1890478, -5.0534916, -0.0927956, 1.3830734, 0.4815643, 9.2250032, -23.8499985, 40.7249985, -5.2442746, -77.6030502, -27.2519093, -9.1500006, -39.0000000, 43.6500015, 5.5719962, 42.3643303, -71.0706558, -24.5110016, 4.3830004, 4.1202459, 0.00, 10.00, 0.0737947, -21.7930794, -6.3696089, -2.2560000, -3.7570002, -0.0100000, 1005.4412231, 0.1214115, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
28.0149994, -2.2561083, 2.7782228, -8.6843405, -0.9274893, 0.2740566, 0.3266164, 7.5750036, -23.8499985, 40.2750015, -53.0687027, -14.0610685, -18.3740463, -10.8000002, -39.0000000, 43.2000008, 5.5689054, 42.3643265, -71.0706558, -24.4940014, 4.4070001, 4.1357532, 0.00, 10.00, -0.4552588, -21.7917194, -6.1890526, -2.3440001, -3.7320001, -0.2460000, 1005.4408569, 0.1183762, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
28.1159992, 0.4406836, -5.5372853, -17.3734722, 0.4554510, -0.6685544, 0.0423009, 10.2750034, -22.7999992, 38.1750031, 26.1679382, 39.9465637, -2.0839694, -8.1000004, -37.9500008, 41.1000023, 5.5689054, 42.3643227, -71.0706635, -24.5860004, 4.0480003, 4.1541805, 0.00, 10.00, -0.5817347, -22.9642124, -5.8585081, -2.0690000, -3.4790001, 0.2720000, 1005.4275513, 0.0080941, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
28.2169991, -1.9112256, -1.3316309, -8.3202982, -0.8468844, -0.1941179, -0.1612764, 9.6750031, -22.3499985, 36.0749969, -48.4503822, 12.7633591, 9.5801525, -8.7000008, -37.5000000, 39.0000000, 5.5790434, 42.3643227, -71.0706711, -24.7330017, 4.5820003, 4.1284556, 0.00, 10.00, -0.9425044, -23.4535408, -6.2196217, -2.5990002, -3.7730002, 0.6100000, 1005.4288330, 0.0187176, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
28.3180008, 1.2933106, -8.4160986, -0.2538721, 0.2907772, 0.0972588, -0.1087833, 8.7750034, -18.9000015, 35.7750015, 16.7328243, -3.9312978, 6.5725193, -9.6000004, -34.0500031, 38.7000008, 5.5790434, 42.3643188, -71.0706711, -24.6800003, 4.8370004, 4.1377134, 0.00, 10.00, -0.9985988, -23.2899780, -6.0390654, -2.5890002, -4.0860000, -0.4230000, 1005.4529419, 0.2185407, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
28.4190006, -1.1160791, 1.9591260, -20.0463142, 0.3852381, -1.2507749, -0.7504249, 3.3750029, -19.7999992, 36.2249985, 22.1450386, 73.3053436, 43.3358765, -15.0000010, -34.9500008, 39.1500015, 5.5748167, 42.3643188, -71.0706787, -24.6610012, 4.3590002, 4.1252398, 0.00, 10.00, -0.8583627, -23.6988850, -6.4904556, -2.4610002, -3.5980003, -0.4140000, 1005.4525146, 0.2149995, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
28.5200005, -1.2502002, 0.2490820, -18.5709820, -0.2794525, 0.1200414, 0.0480299, 5.7750034, -19.0499992, 38.9250031, -15.9389315, -5.2366414, -2.4122138, -12.6000004, -34.2000008, 41.8500023, 5.5748167, 42.3643188, -71.0706787, -24.7960014, 4.5410004, 4.0975146, 0.00, 10.00, -0.7131682, -24.1222496, -6.2349052, -2.7110002, -3.6430001, 0.5270000, 1005.4318237, 0.0435058, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
28.6210003, -1.8106347, 0.4550537, 0.1628613, 0.7625490, 0.1843920, -0.3034341, 4.2750034, -21.0000000, 41.1750031, 43.7633591, -8.9236641, 17.7251911, -14.1000004, -36.1500015, 44.1000023, 5.5874872, 42.3643150, -71.0706787, -24.8830013, 4.3320003, 4.1088223, 0.00, 10.00, -0.7131682, -24.1222496, -6.2349052, -2.4140000, -3.5980003, 0.1740000, 1005.4333496, 0.0561528, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
28.7220001, -4.3828859, 6.4617624, -8.9046822, -0.2468109, 0.0322420, -0.2905107, 5.4750032, -20.5499992, 43.5749969, -14.0687027, -0.2061069, 16.9847336, -12.9000006, -35.7000008, 46.5000000, 5.5874872, 42.3643112, -71.0706863, -24.8400021, 4.2610002, 4.1599345, 0.00, 10.00, -0.9848391, -24.8713818, -6.1599116, -2.0190001, -3.7520001, -0.5180000, 1005.4439087, 0.1436702, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
28.8230000, -0.5891748, 2.0070264, -23.5286732, -1.0829701, -0.4331348, -0.1947175, 12.6750031, -24.2999992, 42.3750000, -61.9771004, 26.4580154, 11.4961834, -5.7000003, -39.4500008, 45.3000031, 5.5812960, 42.3643112, -71.0706940, -24.8960018, 4.3030000, 4.1347604, 0.00, 10.00, -1.3175613, -25.4424915, -6.6113029, -2.4410002, -3.5440001, 0.2830000, 1005.4431152, 0.1370938, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
28.9239998, -2.9458742, 1.9303857, -3.5446289, 0.1371616, 0.8095130, -0.1724678, 11.1750031, -25.6500015, 38.7750015, 7.9312978, -44.7404594, 10.2213745, -7.2000003, -40.8000031, 41.7000008, 5.5812960, 42.3643074, -71.0706940, -25.1020012, 4.4800000, 4.0871391, 0.00, 10.00, -1.8185683, -25.5229130, -6.5210242, -2.7630002, -3.5260003, 0.7280000, 1005.4389038, 0.1021880, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
29.0249996, 2.9027638, -4.1625438, -7.0988379, -0.4934219, 1.3084641, 0.4587818, 6.9750032, -23.5499992, 38.9250031, -28.1984730, -73.3282471, -25.9465656, -11.4000006, -38.7000008, 41.8500023, 5.5827022, 42.3643074, -71.0707016, -25.0110016, 4.7760000, 4.1246796, 0.00, 10.00, -1.6222378, -26.0953827, -7.1529717, -2.4970002, -4.0710001, -0.6000000, 1005.4390869, 0.1037056, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
29.1259995, 0.2490820, -1.6190332, -16.7220268, 1.1846256, -2.2974396, -1.0851018, 3.9750032, -24.5999985, 39.5250015, 67.9465637, 133.2748108, 62.5114517, -14.4000006, -39.7500000, 42.4500008, 5.5827022, 42.3643036, -71.0707092, -24.9360008, 4.5010004, 4.1310725, 0.00, 10.00, -1.8378128, -27.0080757, -7.2585344, -2.4440000, -3.7800002, -0.0480000, 1005.4311523, 0.0379411, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
29.2269993, 0.4790039, -0.5460644, -18.7913227, 0.7257772, -0.0936616, -0.1273025, 4.4250031, -23.8499985, 40.2750015, 41.6564903, 7.0076337, 7.6335878, -13.9500008, -39.0000000, 43.2000008, 5.5773492, 42.3642998, -71.0707169, -24.9960003, 4.5520000, 4.1127257, 0.00, 10.00, -2.2266312, -27.4156227, -7.5293684, -2.6410000, -3.7080002, 0.5580000, 1005.4305420, 0.0328823, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
29.3279991, -1.8345850, -2.1507275, -2.8836038, 0.2655965, 0.4267397, 0.0133897, 3.2250032, -21.1500015, 41.4749985, 15.2900763, -22.8091602, -0.4274809, -15.1500006, -36.3000031, 44.4000015, 5.5773492, 42.3642998, -71.0707169, -25.0300007, 4.0230002, 4.1329799, 0.00, 10.00, -2.2266312, -27.4156227, -7.5293684, -2.1250000, -3.4160001, 0.0770000, 1005.4700928, 0.3606932, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
29.4290009, -5.1636624, 5.6282964, -5.8342681, 0.0387037, -0.2576692, 0.0027312, 4.5750036, -21.7500000, 42.8249969, 2.2900763, 16.4045811, 0.1832061, -13.8000002, -36.9000015, 45.7500000, 5.5874872, 42.3642998, -71.0707169, -25.0300007, 4.0230002, 4.1329799, 0.00, 10.00, -2.2266312, -27.4156227, -7.5293684, -2.1250000, -3.4160001, 0.0770000, 1005.4712524, 0.3703050, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
29.5300007, -0.8334668, -3.5063086, -18.0680275, -0.0052626, 0.0209173, 0.0267129, 11.6250038, -20.4000015, 43.7249985, -0.2290076, 0.4427481, -1.1908396, -6.7500005, -35.5500031, 46.6500015, 5.5874872, 42.3642998, -71.0707245, -24.9630013, 4.2930002, 4.1352100, 0.00, 10.00, -2.0863948, -27.8245296, -7.9807596, -2.3860002, -3.5680001, 0.2450000, 1005.4403687, 0.1143291, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
29.6310005, -2.0357666, 3.2093260, -3.1853759, 0.0383040, 0.5911470, 0.0600207, 9.6750031, -20.4000015, 44.4749985, 2.2671757, -32.2290077, -3.0992367, -8.7000008, -35.5500031, 47.4000015, 5.5917134, 42.3642960, -71.0707245, -25.0160007, 4.7560000, 4.1217971, 0.00, 10.00, -2.0863948, -27.8245296, -7.9807596, -2.7030001, -3.9140003, 0.5550000, 1005.4409180, 0.1188821, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
29.7320004, 3.1087356, -1.5328126, -3.8751416, 0.1763315, 0.7202480, 0.5331248, 8.7750034, -20.4000015, 46.4250031, 10.1755724, -39.6259537, -30.2061062, -9.6000004, -35.5500031, 49.3500023, 5.5917134, 42.3642921, -71.0707321, -25.0120010, 5.1850004, 4.1597590, 0.00, 10.00, -2.7419233, -28.9956646, -7.4696593, -2.5750000, -4.5010004, -0.5070000, 1005.4362793, 0.0804351, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
29.8330002, 1.9255956, -3.8224511, -11.1272612, 0.5263300, -1.8742970, -0.7048599, 6.2250032, -21.7500000, 45.8250046, 30.2290077, 109.0305328, 40.7251892, -12.1500006, -36.9000015, 48.7500038, 5.5894604, 42.3642921, -71.0707397, -25.0040016, 4.3190002, 4.1506138, 0.00, 10.00, -2.6297340, -29.3227901, -7.8307719, -2.3480000, -3.6250002, -0.1150000, 1005.4359131, 0.0773998, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
29.9340000, -0.3161426, -2.7638528, -17.2920418, 1.0536593, -0.4018254, 0.6283852, 5.7750034, -22.7999992, 47.3250046, 60.4427490, 24.6641216, -35.6641235, -12.6000004, -37.9500008, 50.2500038, 5.5894604, 42.3642883, -71.0707474, -25.0620003, 4.4810004, 4.1150141, 0.00, 10.00, -2.3723509, -30.0732803, -7.9363346, -2.6410000, -3.6200001, 0.6300001, 1005.4355469, 0.0743645, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
30.0349998, -2.2656884, -2.0357666, -4.0475831, 0.6355796, -0.0610199, 0.2594678, 5.4750032, -21.2999992, 50.3250046, 36.4885483, 5.1374044, -14.5267172, -12.9000006, -36.4500008, 53.2500038, 5.5973458, 42.3642845, -71.0707474, -25.1390018, 4.1850004, 4.1400132, 0.00, 10.00, -2.7842581, -30.4135036, -7.4099488, -2.1720002, -3.5780001, 0.4480000, 1005.4364624, 0.0819527, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
30.1359997, -2.2417383, 4.6223879, -11.4529839, -0.8323621, -0.4695069, -0.1895214, 4.8750029, -21.1500015, 51.6750031, -47.6183205, 28.5419846, 11.1984730, -13.5000010, -36.3000031, 54.6000023, 5.5973458, 42.3642845, -71.0707550, -25.0430012, 4.1650000, 4.1498489, 0.00, 10.00, -3.0047915, -31.3117390, -8.2224541, -2.1870000, -3.5450001, -0.3360000, 1005.4740601, 0.3935755, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
30.2369995, 0.9005274, -4.0332127, -25.2051868, -0.2253606, -0.3589249, -0.0957267, 13.4250031, -22.7999992, 48.3750000, -12.8396950, 22.2061062, 5.8244276, -4.9500003, -37.9500008, 51.3000031, 5.5939665, 42.3642807, -71.0707626, -25.0460014, 4.3100004, 4.1386933, 0.00, 10.00, -3.0047915, -31.3117390, -8.2224541, -2.3670001, -3.6020002, 0.1590000, 1005.4735718, 0.3895285, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
30.3379993, -0.6897657, 1.9591260, -3.4296679, 0.2173668, 0.0353063, 0.4856945, 14.4750042, -22.6500015, 47.4749985, 12.5267172, -0.3816794, -27.4885502, -3.9000001, -37.8000031, 50.4000015, 5.5939665, 42.3642807, -71.0707626, -25.1590004, 4.5440001, 4.1069274, 0.00, 10.00, -3.0047915, -31.3117390, -8.2224541, -2.6870000, -3.6640003, 0.7680000, 1005.4556885, 0.2413053, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
30.4389992, 1.5423927, -2.9937747, -10.6722078, -0.2413484, 1.3381745, 1.2315229, 13.8750038, -21.0000000, 45.0749969, -13.7557249, -75.0305328, -70.2213745, -4.5000000, -36.1500015, 48.0000000, 5.5990396, 42.3642807, -71.0707626, -25.1590004, 4.5440001, 4.1069274, 0.00, 10.00, -3.0047915, -31.3117390, -8.2224541, -2.6870000, -3.6640003, 0.7680000, 1005.4562988, 0.2463641, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
30.5400009, -0.4502637, -1.7866845, -14.3892775, 1.7852321, -2.7267106, -1.2682949, 9.6750031, -23.8499985, 42.9749985, 102.3587799, 157.8702240, 73.0076370, -8.7000008, -39.0000000, 45.9000015, 5.5990396, 42.3642769, -71.0707703, -24.9440002, 4.2300000, 4.1253924, 0.00, 11.00, -2.7804139, -31.9659901, -8.9446793, -2.2700002, -3.5700002, -0.3670000, 1005.4617310, 0.2913876, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
30.6410007, -0.3927832, 0.6227051, -16.4585743, 0.6357129, 0.3694502, 0.1944510, 15.3750038, -21.7500000, 40.8750000, 36.4961815, -19.5267181, -10.8015270, -3.0000000, -36.9000015, 43.8000031, 5.6035452, 42.3642731, -71.0707779, -24.9210014, 4.3470001, 4.1149020, 0.00, 10.00, -3.4969959, -32.9591064, -8.9599638, -2.4890001, -3.5640001, 0.3510000, 1005.4622803, 0.2959405, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
30.7420006, -3.4200878, -2.7638528, -3.9805224, -0.0708124, 0.4328683, -0.1511508, 14.1750031, -18.2999992, 43.5749969, -3.9847329, -23.1603050, 9.0000000, -4.2000003, -33.4500008, 46.5000000, 5.6035452, 42.3642731, -71.0707779, -24.9640007, 4.5610003, 4.1079254, 0.00, 10.00, -3.4969959, -32.9591064, -8.9599638, -2.6120002, -3.7390001, -0.0420000, 1005.4966431, 0.5807515, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
30.8430004, -3.5685790, 3.1231058, -6.7874851, -1.6658568, -0.0117243, 0.0329747, 11.6250038, -19.3499985, 43.2750015, -95.3740463, 2.3129771, -1.5496184, -6.7500005, -34.5000000, 46.2000008, 5.6038246, 42.3642693, -71.0707855, -24.8570004, 4.3930001, 4.1408548, 0.00, 10.00, -4.2977200, -33.7068748, -8.7044134, -2.2490001, -3.7730002, -0.5380000, 1005.4967041, 0.5812575, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
30.9440002, -1.5663428, -5.3073635, -18.2404690, -1.0713789, 0.5799556, -0.1971156, 13.8750038, -18.7500000, 42.8249969, -61.3129768, -31.5877857, 11.6335878, -4.5000000, -33.9000015, 45.7500000, 5.6038246, 42.3642616, -71.0707932, -25.1020012, 4.5990005, 4.0898619, 0.00, 10.00, -4.1855307, -34.0340004, -9.0655260, -2.7760000, -3.6670001, 0.4360000, 1005.4771729, 0.4193755, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
31.0450001, -2.3806493, -0.9148974, -5.6139259, -0.7027281, -0.5339908, -0.3739135, 12.9750042, -20.2500000, 42.3750000, -40.1908379, 32.2366409, 21.7633591, -5.4000001, -35.4000015, 45.3000031, 5.6018515, 42.3642616, -71.0708008, -25.1350021, 4.7520003, 4.1039963, 0.00, 10.00, -4.5463018, -34.5233307, -9.4266386, -2.6560001, -3.9410002, -0.0310000, 1005.4769287, 0.4173520, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
31.1459999, 1.5663428, -3.0799954, -5.1445022, -0.7566868, 1.0078943, 1.0588553, 11.6250038, -21.1500015, 44.7750015, -43.2824440, -56.1068687, -60.3282433, -6.7500005, -36.3000031, 47.7000008, 5.6018515, 42.3642578, -71.0708008, -25.1440010, 4.3610001, 4.1265197, 0.00, 10.00, -4.9301596, -34.9453354, -8.9905310, -2.3150001, -3.6960001, -0.1790000, 1005.4553833, 0.2387759, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
31.2469997, 2.0836670, 1.4992824, -15.9556198, 2.4240758, -3.4977198, -1.6573300, 9.3750038, -25.0499992, 44.6250000, 138.9618378, 202.0458069, 95.2977066, -9.0000000, -40.2000008, 47.5500031, 5.6119895, 42.3642578, -71.0708008, -25.2030010, 4.5560002, 4.1029148, 0.00, 10.00, -4.9301596, -34.9453354, -8.9905310, -2.6870000, -3.6790001, 0.5410000, 1005.4566650, 0.2493994, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
31.3479996, 1.5711329, 2.3806493, -16.8513565, 0.1626087, 0.5903476, 1.6138965, 13.4250031, -21.0000000, 46.8750000, 9.3893127, -32.1832047, -92.1297684, -4.9500003, -36.1500015, 49.8000031, 5.6119895, 42.3642578, -71.0708084, -25.2240009, 3.7400002, 4.1291184, 0.00, 10.00, -4.7899237, -35.3542404, -9.4419222, -1.9330001, -3.2020001, 0.3610000, 1005.4625244, 0.2979640, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
31.4489994, -2.4812403, -0.6035450, -5.3600540, 0.4068216, 0.4275391, -0.6940681, 8.1750031, -20.5499992, 50.0250015, 23.3816795, -22.8549614, 40.1068687, -10.2000008, -35.7000008, 52.9500008, 5.6114306, 42.3642540, -71.0708160, -25.1340008, 3.8170002, 4.1530910, 0.00, 10.00, -5.0615935, -36.1033707, -9.3669300, -1.9510001, -3.2810001, -0.0610000, 1005.4624023, 0.2969522, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
31.5499992, -4.1625438, 2.4381299, -12.4876328, -0.3865705, -0.1993139, -0.3275490, 8.1750031, -21.0000000, 50.7750015, -22.0763359, 13.0610685, 19.1068707, -10.2000008, -36.1500015, 53.7000008, 5.6114306, 42.3642502, -71.0708160, -25.1320019, 3.4870002, 4.1278939, 0.00, 10.00, -4.9444461, -36.4449539, -9.0211010, -2.0060000, -2.8520002, 0.2940000, 1005.4984131, 0.5954221, 0, 0, 0, 0, 0, 0, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
