================================ Starting Log Protobuf =================================
Current Time: 0-0-0 0:0:0
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
6.7659998, 0.3592530, 0.3784131, -9.8579006, -0.0367052, 0.0251807, 0.0036639, -21.6000023, 4.6499987, 59.1750031, -2.0305343, 0.1984733, 0.1297710, -36.1500015, -15.1500006, 68.8500061, 16.5360146, 42.3705826, -71.0690689, 150.9560089, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8376465, -0.0024937, 0, 0, 0, 0, 0, 0, 0.9086486, -0.2075953, -0.3611952, 0.0282857, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
6.8670001, 0.2778223, 0.2682422, -9.8722706, 0.0165873, -0.0057289, 0.0187190, -21.0000038, 4.0499983, 59.3249969, 1.0229008, 1.9694656, -0.7328244, -35.5500031, -15.7500010, 69.0000000, 16.5360146, 42.3705750, -71.0690613, 150.9160004, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8391113, 0.0094759, 0, 0, 0, 0, 0, 0, -0.0467747, 0.0137185, -0.0587064, 0.9970845, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
6.9679999, 0.3209326, 0.3975732, -9.8291607, -0.0101922, -0.0077274, 0.0020651, -20.8500023, 5.3999987, 59.1750031, -0.5114504, 2.0839694, 0.2213740, -35.4000015, -14.4000006, 68.8500061, 16.5270023, 42.3705788, -71.0690536, 150.9110107, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8380737, 0.0009975, 0, 0, 0, 0, 0, 0, -0.0473510, 0.0153163, -0.0523498, 0.9973880, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
7.0689998, 0.3209326, 0.3353028, -9.8387403, 0.0216501, 0.0379709, 0.0585551, -22.2000008, 5.5499983, 59.7750015, 1.3129771, -0.5343512, -3.0152671, -36.7500000, -14.2500010, 69.4500046, 16.5270023, 42.3705750, -71.0690460, 151.0160065, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8373413, -0.0049873, 0, 0, 0, 0, 0, 0, -0.0452205, 0.0177518, -0.0543120, 0.9973416, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
7.1700001, 0.3640430, 0.3113526, -9.8147898, -0.0577557, 0.0075942, -0.0108583, -22.8000031, 4.3499985, 59.9250031, -3.2366412, 1.2061069, 0.9618320, -37.3500023, -15.4500008, 69.6000061, 16.5210819, 42.3705750, -71.0690384, 151.0740051, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8366699, -0.0104734, 0, 0, 0, 0, 0, 0, -0.0477710, 0.0199764, -0.0626223, 0.9966933, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
7.2709999, 0.3448828, 0.3879932, -9.9058008, -0.0196516, -0.0019985, 0.0141891, -21.3000031, 4.3499985, 58.7249985, -1.0534351, 1.7557251, -0.4732825, -35.8500023, -15.4500008, 68.4000015, 16.5210819, 42.3705750, -71.0690384, 151.2770081, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8350830, -0.0234404, 0, 0, 0, 0, 0, 0, -0.0494475, 0.0171091, -0.0566518, 0.9970220, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
7.3720002, 0.4263135, 0.4023633, -9.8004198, -0.0083270, 0.0425008, -0.0232489, -22.2000008, 4.0499983, 60.8249969, -0.4045801, -0.7938932, 1.6717557, -36.7500000, -15.7500010, 70.5000000, 16.5275612, 42.3705864, -71.0690155, 150.5590057, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8358765, -0.0169569, 0, 0, 0, 0, 0, 0, -0.0516285, 0.0203386, -0.0608864, 0.9966010, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
7.4730000, 0.3592530, 0.3353028, -9.8674803, -0.0044632, 0.0042634, -0.0383040, -21.6000023, 3.8999987, 59.9250031, -0.1832061, 1.3969465, 2.5343511, -36.1500015, -15.9000006, 69.6000061, 16.5275612, 42.3705864, -71.0690308, 150.6710052, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8374023, -0.0044886, 0, 0, 0, 0, 0, 0, -0.0493634, 0.0172098, -0.0618157, 0.9967176, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
7.5739999, 0.4742139, 0.3592530, -9.8914309, -0.0144556, -0.0034640, 0.0143224, -21.6000023, 4.3499985, 59.1750031, -0.7557252, 1.8396946, -0.4809160, -36.1500015, -15.4500008, 68.8500061, 16.5196762, 42.3705864, -71.0690155, 150.0839996, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8364868, -0.0119696, 0, 0, 0, 0, 0, 0, -0.0489269, 0.0215422, -0.0566897, 0.9969595, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
7.6750002, 0.4502637, 0.4646338, -9.9345407, -0.0089931, 0.0218499, 0.0450988, -22.6500015, 4.0499983, 60.8249969, -0.4427481, 0.3893130, -2.2442749, -37.2000008, -15.7500010, 70.5000000, 16.5196762, 42.3705788, -71.0690155, 149.8030090, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8379517, 0.0000000, 0, 0, 0, 0, 0, 0, -0.0537230, 0.0219200, -0.0585800, 0.9965951, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
7.7760000, 0.3448828, 0.2826123, -9.8195801, -0.0199181, 0.0054625, 0.0368384, -21.6000023, 5.0999985, 60.6750031, -1.0687023, 1.3282443, -1.7709924, -36.1500015, -14.7000008, 70.3500061, 16.5098171, 42.3705788, -71.0690155, 149.8059998, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8367920, -0.0094759, 0, 0, 0, 0, 0, 0, -0.0456908, 0.0165967, -0.0549036, 0.9973076, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
7.8769999, 0.4023633, 0.3257227, -9.7525196, -0.0384372, -0.0138561, 0.0248476, -22.5000038, 4.6499987, 61.1250000, -2.1297710, 2.4351146, -1.0839695, -37.0500031, -15.1500006, 70.8000031, 16.5098171, 42.3705826, -71.0690079, 149.6160126, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8359375, -0.0164582, 0, 0, 0, 0, 0, 0, -0.0484531, 0.0198597, -0.0588626, 0.9968917, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
7.9780002, 0.5029541, 0.3832031, -9.8722706, 0.0184525, -0.0772741, 0.0253805, -22.6500015, 4.4999990, 59.0250015, 1.1297710, 6.0687022, -1.1145039, -37.2000008, -15.3000002, 68.7000046, 16.5039063, 42.3705750, -71.0690079, 149.4630127, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8352051, -0.0224430, 0, 0, 0, 0, 0, 0, -0.0489832, 0.0241849, -0.0594516, 0.9967353, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
8.0790005, 0.4742139, 0.3161426, -9.8722706, -0.0028645, 0.0250475, 0.0075276, -21.6000023, 4.6499987, 59.4749985, -0.0916031, 0.2061069, -0.0916031, -36.1500015, -15.1500006, 69.1500015, 16.5039063, 42.3705673, -71.0690155, 149.9040070, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8363037, -0.0134658, 0, 0, 0, 0, 0, 0, -0.0469109, 0.0214729, -0.0562590, 0.9970823, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
8.1800003, 0.3448828, 0.3592530, -9.9010105, -0.0161876, 0.0142557, 0.0291110, -21.3000031, 5.8499985, 59.4749985, -0.8549618, 0.8244275, -1.3282443, -35.8500023, -13.9500008, 69.1500015, 16.4903889, 42.3705597, -71.0690155, 149.6800079, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8347168, -0.0264328, 0, 0, 0, 0, 0, 0, -0.0452618, 0.0169324, -0.0509423, 0.9975317, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
8.2810001, 0.3544629, 0.3927832, -9.7908401, -0.0107251, -0.0085268, 0.0015322, -21.4500008, 4.0499983, 59.3249969, -0.5419847, 2.1297710, 0.2519084, -36.0000000, -15.7500010, 69.0000000, 16.4903889, 42.3705559, -71.0690002, 149.5380096, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1019.8370361, -0.0074810, 0, 0, 0, 0, 0, 0, -0.0507079, 0.0172879, -0.0587545, 0.9968339, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
