================================ Starting Log Protobuf =================================
Current Time: 0-0-0 0:0:0
Time (ms), Acc x (m/s^2), Acc y (m/s^2), Acc z (m/s^2), Gyr (rad/s) x, Gyr (rad/s) y, Gyr (rad/s) z, Mag (uT) x, Mag (uT) y, Mag (uT) z, rawGyr (deg/s) x, rawGyr (deg/s) y, rawGyr (deg/s) z, rawMag (uT) x, rawMag (uT) y, rawMag (uT) z, Tmp (C), Lat, Lon, Alt (mm), Speed (mm/s), Heading (degrees * 10^-5), pDOP, SIV, N_GPS, E_GPS, D_GPS, Pressure (hPa), Alt_baro, Reciever Throttle Val (0-180), Reciever Aileron Servo (deg), Reciever Elevator Servo (deg), Reciever Rudder Servo (deg), Auto Mode (deg), Aux Mode, N_est, E_est, D_est, u_est, v_est, w_est, q1_est, q2_est, q3_est, q4_est, Servo Throttle Val (0-180), Servo Aileron Servo (deg), Servo Elevator Servo (deg), Servo Rudder Servo (deg)
3.9119999, 0.0047900, 0.1532813, -9.8147898, 0.0077940, 0.0035972, 0.0031309, -14.7000027, -1.5000019, 41.9250031, 0.5190840, 1.4351145, 0.1603053, -29.2500019, -21.3000011, 51.6000023, 21.5965595, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3516235, 0.0259976, 0, 0, 0, 0, 0, 0, -0.0473690, 0.0021881, -0.0643593, 0.9967995, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.0130000, 0.0000000, 0.1963916, -9.7764702, 0.0392366, 0.0251807, -0.0211172, -14.1000023, -2.4000015, 42.8250046, 2.3206108, 0.1984733, 1.5496184, -28.6500015, -22.2000008, 52.5000038, 21.6019135, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3522949, 0.0314970, 0, 0, 0, 0, 0, 0, -0.0514880, 0.0002095, -0.0663873, 0.9964646, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.1139998, 0.0910107, 0.1772315, -9.7860498, 0.0117910, -0.0490291, -0.0307098, -14.7000027, -2.2500019, 41.4749985, 0.7480916, 4.4503818, 2.0992367, -29.2500019, -22.0500011, 51.1500015, 21.6019135, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3503418, 0.0154985, 0, 0, 0, 0, 0, 0, -0.0499395, 0.0049067, -0.0678007, 0.9964361, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.2150002, 0.0383203, 0.2586621, -9.9920216, -0.0533591, 0.0339740, -0.0048629, -15.4500027, -3.4500008, 41.9250031, -2.9847329, -0.3053435, 0.6183206, -30.0000019, -23.2500000, 51.6000023, 21.5979748, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3498535, 0.0114989, 0, 0, 0, 0, 0, 0, -0.0559984, 0.0049638, -0.0723306, 0.9957951, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.3160000, 0.0383203, 0.1341211, -9.8483200, 0.0051294, -0.0090597, -0.0247144, -14.4000015, -3.6000023, 42.0750046, 0.3664122, 2.1603053, 1.7557251, -28.9500008, -23.4000015, 51.7500038, 21.5979748, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3510132, 0.0209980, 0, 0, 0, 0, 0, 0, -0.0524989, 0.0021498, -0.0721569, 0.9960084, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.4169998, 0.0958008, 0.2059717, -9.7716799, -0.0273790, 0.0114579, -0.0044632, -14.8500023, -2.1000023, 42.0750046, -1.4961832, 0.9847328, 0.5954198, -29.4000015, -21.9000015, 51.7500038, 21.6005077, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3513184, 0.0234978, 0, 0, 0, 0, 0, 0, -0.0511082, 0.0055981, -0.0657999, 0.9965075, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.5180001, -0.0814307, 0.1532813, -9.8722706, 0.0064617, -0.0125237, -0.0209839, -15.3000011, -3.6000023, 42.0750046, 0.4427481, 2.3587787, 1.5419847, -29.8500004, -23.4000015, 51.7500038, 21.6005077, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3513184, 0.0234978, 0, 0, 0, 0, 0, 0, -0.0527674, -0.0000804, -0.0759467, 0.9957146, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.6190000, 0.0718506, 0.1868115, -9.8483200, -0.0111248, -0.0002665, 0.0020651, -13.8000011, -3.0000019, 42.2249985, -0.5648855, 1.6564885, 0.2213740, -28.3500004, -22.8000011, 51.9000015, 21.6005077, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3521118, 0.0299972, 0, 0, 0, 0, 0, 0, -0.0530471, 0.0022374, -0.0656663, 0.9964281, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.7199998, 0.1197510, 0.2874023, -9.9680710, -0.0001998, 0.0546248, 0.0135230, -14.2500019, -1.9500008, 41.9250031, 0.0610687, -1.4885496, -0.4351145, -28.8000011, -21.7500000, 51.6000023, 21.6089516, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3531494, 0.0384964, 0, 0, 0, 0, 0, 0, -0.0528986, 0.0055753, -0.0611340, 0.9967113, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
4.8210001, 0.1532813, 0.2011816, -9.9537010, 0.0044632, 0.0111914, -0.0013989, -14.8500023, -2.8500023, 42.0750046, 0.3282443, 1.0000000, 0.4198473, -29.4000015, -22.6500015, 51.7500038, 21.6089516, 42.3649483, -71.0682983, -117.1110077, 0.0000000, 0.0000000, 0.00, 0.00, 0.0000000, 0.0000000, 0.0000000, 1017.3523560, 0.0319970, 0, 0, 0, 0, 0, 0, -0.0526003, 0.0072750, -0.0677872, 0.9962857, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0, 0, 0, 0
